job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python
353,Business Analyst,Enterprise,Technology,India,Remote,Mid,6,Master,0
354,Data Analyst,Medium,E-commerce,Australia,Remote,Entry,1,Bachelor,1
355,AI Engineer,Enterprise,Education,Canada,Onsite,Senior,7,Bachelor,0
356,Data Engineer,Startup,Healthcare,Germany,Onsite,Senior,7,PhD,0
357,Machine Learning Engineer,Startup,Finance,UK,Remote,Senior,6,PhD,1
358,Data Scientist,Startup,Healthcare,Canada,Onsite,Mid,12,PhD,1
359,Data Scientist,Enterprise,Education,Australia,Remote,Mid,6,Bachelor,1
360,Machine Learning Engineer,MNC,Healthcare,Germany,Hybrid,Entry,13,Master,1
361,Machine Learning Engineer,Enterprise,Education,UK,Onsite,Senior,1,PhD,1
362,Data Analyst,Startup,Retail,Singapore,Hybrid,Senior,13,PhD,1
363,Machine Learning Engineer,Startup,Education,India,Onsite,Entry,2,Master,0
364,Business Analyst,Startup,E-commerce,Germany,Remote,Entry,8,PhD,1
365,Machine Learning Engineer,Medium,Technology,Canada,Hybrid,Mid,0,PhD,0
366,Business Analyst,Startup,Finance,Singapore,Remote,Mid,7,Master,1
367,Machine Learning Engineer,Medium,Education,Singapore,Onsite,Mid,5,Bachelor,1
368,Data Analyst,Enterprise,Retail,USA,Onsite,Entry,7,Master,0
369,Data Analyst,Startup,Finance,USA,Onsite,Senior,8,Master,0
370,Data Engineer,Startup,Healthcare,Canada,Hybrid,Entry,9,Bachelor,0
371,Data Scientist,Enterprise,Education,Germany,Hybrid,Entry,7,PhD,0
372,Business Analyst,Medium,E-commerce,India,Hybrid,Mid,2,Bachelor,1
373,Data Analyst,MNC,Technology,Canada,Onsite,Entry,8,PhD,1
374,AI Engineer,Medium,Education,Canada,Onsite,Entry,2,PhD,0
375,Business Analyst,Startup,Finance,USA,Hybrid,Entry,3,PhD,1
376,Machine Learning Engineer,Startup,Healthcare,India,Remote,Entry,0,Master,1
377,Data Engineer,Medium,Healthcare,Canada,Remote,Mid,3,Bachelor,1
378,Business Analyst,Enterprise,Retail,Australia,Hybrid,Senior,11,PhD,0
379,Data Analyst,MNC,E-commerce,UK,Onsite,Entry,6,Bachelor,0
380,Data Scientist,MNC,Finance,Canada,Hybrid,Mid,5,PhD,1
381,Business Analyst,Medium,Healthcare,Canada,Remote,Entry,8,Master,0
382,Business Analyst,Startup,Technology,USA,Remote,Entry,7,PhD,0
383,Data Analyst,Startup,Finance,UK,Onsite,Senior,0,PhD,0
384,Data Engineer,MNC,Retail,USA,Hybrid,Mid,2,PhD,0
385,Business Analyst,MNC,E-commerce,Australia,Hybrid,Entry,0,Master,0
386,AI Engineer,Medium,Technology,Canada,Onsite,Mid,4,Master,1
387,Business Analyst,Startup,Retail,USA,Hybrid,Entry,7,PhD,1
388,Data Engineer,Medium,Retail,Australia,Onsite,Entry,8,Bachelor,1
389,Data Engineer,Startup,Healthcare,Australia,Onsite,Entry,6,Bachelor,0
390,AI Engineer,Enterprise,Retail,Australia,Onsite,Senior,0,Master,1
391,AI Engineer,Startup,Healthcare,India,Onsite,Mid,5,PhD,0
392,Machine Learning Engineer,Medium,Healthcare,Canada,Hybrid,Mid,2,Bachelor,0
393,Data Scientist,MNC,Finance,USA,Remote,Senior,10,Bachelor,0
394,Data Engineer,MNC,Finance,Canada,Remote,Senior,2,Bachelor,1
395,Data Analyst,Enterprise,Technology,USA,Remote,Mid,6,Master,1
396,Business Analyst,Enterprise,Finance,UK,Remote,Mid,10,PhD,1
397,Data Scientist,Enterprise,Finance,Singapore,Remote,Senior,9,Bachelor,1
398,Data Scientist,MNC,Technology,Australia,Onsite,Senior,4,Bachelor,0
399,Data Scientist,MNC,Healthcare,Canada,Onsite,Mid,6,Bachelor,1
400,Data Engineer,Enterprise,Retail,Canada,Hybrid,Mid,8,Bachelor,0
401,AI Engineer,Enterprise,Healthcare,Singapore,Remote,Senior,0,Master,1
402,Machine Learning Engineer,MNC,Healthcare,UK,Hybrid,Senior,6,PhD,0
403,Business Analyst,Medium,Healthcare,India,Onsite,Entry,2,PhD,1
404,AI Engineer,Enterprise,Education,Canada,Onsite,Mid,5,Bachelor,0
405,Data Engineer,MNC,E-commerce,Germany,Hybrid,Mid,2,Master,1
406,Data Analyst,Enterprise,Healthcare,Canada,Remote,Senior,1,PhD,0
407,Data Engineer,Medium,Retail,Germany,Onsite,Entry,13,PhD,0
408,Data Engineer,Startup,Technology,Singapore,Hybrid,Senior,0,PhD,1
409,Business Analyst,MNC,Education,Singapore,Hybrid,Entry,2,PhD,1
410,Data Engineer,Enterprise,Healthcare,Canada,Onsite,Entry,6,Bachelor,1
411,Data Analyst,Startup,E-commerce,Australia,Remote,Senior,4,Master,0
412,Data Analyst,Startup,Education,Germany,Onsite,Senior,13,PhD,0
413,AI Engineer,Startup,Technology,USA,Onsite,Senior,11,Master,1
414,Data Analyst,Medium,Finance,UK,Remote,Senior,12,Bachelor,1
415,Machine Learning Engineer,MNC,Technology,India,Hybrid,Entry,4,Master,1
416,Data Engineer,Startup,Technology,USA,Hybrid,Senior,6,Master,1
417,Data Engineer,Enterprise,Healthcare,Australia,Onsite,Mid,0,Bachelor,1
418,AI Engineer,Enterprise,E-commerce,India,Hybrid,Entry,1,Bachelor,1
419,Data Engineer,Medium,Education,Singapore,Remote,Mid,3,PhD,1
420,Data Analyst,Startup,Finance,USA,Remote,Senior,11,PhD,0
421,Business Analyst,Enterprise,Education,USA,Onsite,Mid,4,Master,0
422,Data Engineer,Enterprise,Finance,USA,Remote,Entry,7,PhD,1
423,Data Analyst,Startup,Retail,India,Remote,Senior,2,PhD,1
424,Data Analyst,MNC,Retail,Singapore,Hybrid,Senior,6,PhD,0
425,Data Engineer,Medium,Finance,Australia,Hybrid,Entry,12,PhD,1
426,Data Scientist,MNC,E-commerce,USA,Onsite,Entry,5,Master,0
427,Machine Learning Engineer,Medium,Retail,UK,Remote,Entry,12,PhD,1
428,Business Analyst,MNC,Retail,Germany,Hybrid,Entry,6,Bachelor,1
429,Data Engineer,Enterprise,Technology,USA,Onsite,Senior,9,Bachelor,0
430,Business Analyst,Medium,Finance,India,Onsite,Entry,12,PhD,0
431,Data Engineer,MNC,Education,USA,Onsite,Mid,8,Bachelor,1
432,AI Engineer,Enterprise,Retail,Germany,Onsite,Entry,5,Bachelor,0
433,Data Analyst,MNC,Technology,Germany,Hybrid,Entry,12,Bachelor,0
434,Data Engineer,Enterprise,Retail,Australia,Remote,Senior,1,Bachelor,1
435,Business Analyst,Enterprise,Technology,UK,Remote,Mid,8,PhD,1
436,Data Scientist,Medium,E-commerce,Singapore,Remote,Senior,5,Master,0
437,AI Engineer,Startup,E-commerce,Singapore,Remote,Mid,9,Master,0
438,AI Engineer,Medium,Retail,Singapore,Onsite,Senior,2,Master,0
439,AI Engineer,Medium,Finance,UK,Remote,Entry,5,Master,0
440,AI Engineer,Startup,Education,Canada,Onsite,Entry,6,Bachelor,1
441,Business Analyst,Enterprise,Retail,India,Hybrid,Senior,2,PhD,0
442,Machine Learning Engineer,Enterprise,E-commerce,India,Hybrid,Mid,11,Master,0
443,Machine Learning Engineer,Enterprise,Technology,USA,Remote,Entry,14,Bachelor,0
444,Business Analyst,MNC,Education,Singapore,Onsite,Entry,13,Bachelor,0
445,Business Analyst,MNC,E-commerce,India,Remote,Mid,14,PhD,0
446,Data Scientist,Medium,Retail,Germany,Remote,Entry,8,Master,0
447,Data Analyst,Enterprise,Retail,India,Remote,Mid,12,Master,1
448,AI Engineer,Startup,Technology,Canada,Hybrid,Senior,11,Bachelor,1
449,Machine Learning Engineer,Startup,Retail,USA,Remote,Senior,4,PhD,0
450,Data Engineer,Enterprise,E-commerce,Australia,Hybrid,Senior,14,Master,1
451,Business Analyst,MNC,Retail,Germany,Hybrid,Entry,8,Master,0
452,Data Analyst,Enterprise,Education,India,Hybrid,Senior,3,PhD,1
453,Data Engineer,Medium,Healthcare,USA,Onsite,Mid,1,Master,0
454,Machine Learning Engineer,Medium,Education,Australia,Hybrid,Senior,12,Bachelor,1
455,Data Scientist,MNC,Healthcare,India,Onsite,Senior,13,Bachelor,1
456,Business Analyst,Medium,Education,Australia,Onsite,Entry,13,PhD,1
457,AI Engineer,MNC,Technology,UK,Hybrid,Entry,6,PhD,1
458,Data Engineer,Medium,Technology,Canada,Onsite,Entry,14,PhD,1
459,Data Analyst,Startup,Finance,USA,Onsite,Mid,0,Bachelor,0
460,AI Engineer,Medium,Education,Germany,Remote,Senior,13,Bachelor,1
461,Data Engineer,Medium,Technology,India,Hybrid,Entry,8,PhD,1
462,Data Engineer,Medium,Technology,India,Hybrid,Senior,10,PhD,0
463,AI Engineer,Startup,E-commerce,Singapore,Hybrid,Mid,5,Master,1
464,Data Engineer,Startup,Finance,Canada,Remote,Mid,8,PhD,0
465,Data Analyst,Enterprise,Technology,Germany,Onsite,Mid,13,Master,1
466,Business Analyst,Medium,Healthcare,Canada,Remote,Mid,5,Bachelor,0
467,Data Engineer,Enterprise,Healthcare,Australia,Hybrid,Senior,2,PhD,1
468,Data Analyst,Medium,Retail,USA,Remote,Entry,0,PhD,1
469,Data Analyst,Enterprise,Finance,USA,Onsite,Entry,10,Master,0
470,AI Engineer,Startup,E-commerce,Canada,Onsite,Entry,7,Master,0
471,AI Engineer,MNC,Technology,India,Hybrid,Mid,9,PhD,1
472,AI Engineer,MNC,Technology,USA,Onsite,Mid,9,Master,1
473,Data Engineer,Medium,Education,Germany,Hybrid,Senior,8,Master,1
474,Data Scientist,MNC,Finance,Canada,Hybrid,Entry,13,Bachelor,1
475,Machine Learning Engineer,MNC,Technology,Canada,Hybrid,Entry,2,Master,1
476,Data Analyst,MNC,Retail,Canada,Remote,Senior,6,Bachelor,0
477,Data Scientist,Enterprise,Retail,Singapore,Hybrid,Mid,13,PhD,1
478,Data Scientist,Medium,Healthcare,India,Onsite,Entry,6,PhD,1
479,AI Engineer,Medium,Retail,India,Remote,Entry,0,Bachelor,0
480,Business Analyst,Startup,Finance,Germany,Onsite,Mid,7,PhD,0
481,Data Scientist,Startup,E-commerce,India,Hybrid,Mid,9,Bachelor,0
482,AI Engineer,Startup,Retail,Canada,Onsite,Senior,14,PhD,1
483,AI Engineer,MNC,Education,USA,Onsite,Mid,13,PhD,1
484,Machine Learning Engineer,MNC,Healthcare,Germany,Remote,Senior,4,Master,1
485,Data Scientist,MNC,E-commerce,Singapore,Remote,Senior,3,PhD,0
486,Data Analyst,Startup,Retail,USA,Hybrid,Mid,6,PhD,0
487,Data Analyst,MNC,Healthcare,Canada,Remote,Senior,12,PhD,1
488,Data Analyst,Medium,Healthcare,USA,Remote,Mid,12,Bachelor,1
489,AI Engineer,MNC,Healthcare,USA,Onsite,Senior,6,Master,1
490,AI Engineer,MNC,Finance,Germany,Hybrid,Entry,14,Master,0
491,Data Engineer,Medium,Technology,Singapore,Hybrid,Senior,0,PhD,1
492,Machine Learning Engineer,Medium,Retail,USA,Hybrid,Entry,3,Master,1
493,Data Analyst,MNC,E-commerce,India,Hybrid,Entry,2,Master,0
494,Data Analyst,Startup,Healthcare,India,Remote,Senior,6,Master,0
495,Data Scientist,Startup,Technology,UK,Remote,Entry,8,Bachelor,1
496,Machine Learning Engineer,Enterprise,Retail,USA,Hybrid,Entry,12,PhD,1
497,AI Engineer,Medium,Finance,USA,Remote,Mid,6,Bachelor,1
498,Data Engineer,MNC,Healthcare,India,Hybrid,Senior,5,PhD,1
499,Data Engineer,Medium,Healthcare,Australia,Remote,Senior,11,PhD,0
500,Machine Learning Engineer,Startup,Finance,Germany,Hybrid,Entry,7,Master,0
501,AI Engineer,Enterprise,Education,USA,Hybrid,Mid,9,Bachelor,1
502,Data Scientist,Medium,Education,UK,Onsite,Entry,10,PhD,1
503,Business Analyst,Enterprise,Finance,Singapore,Hybrid,Entry,2,Bachelor,0
504,Data Analyst,Enterprise,Healthcare,Germany,Remote,Senior,11,Bachelor,0
505,Machine Learning Engineer,Enterprise,Healthcare,Canada,Onsite,Entry,11,Bachelor,0
506,Data Analyst,Startup,Retail,UK,Hybrid,Entry,6,Master,1
507,Machine Learning Engineer,Enterprise,Healthcare,Singapore,Onsite,Mid,9,Bachelor,0
508,Business Analyst,MNC,Healthcare,Singapore,Remote,Entry,7,Master,0
509,Data Analyst,Medium,Education,India,Hybrid,Mid,13,Bachelor,0
510,AI Engineer,MNC,Retail,Australia,Onsite,Mid,5,PhD,1
511,Data Scientist,MNC,Retail,Australia,Hybrid,Mid,10,PhD,1
512,AI Engineer,MNC,Technology,Singapore,Onsite,Senior,2,PhD,0
513,AI Engineer,Enterprise,Retail,India,Hybrid,Mid,1,PhD,0
514,Machine Learning Engineer,Enterprise,Healthcare,Canada,Remote,Senior,1,Bachelor,0
515,Machine Learning Engineer,MNC,Finance,India,Hybrid,Mid,8,Bachelor,1
516,Business Analyst,MNC,Technology,Germany,Hybrid,Entry,4,PhD,1
517,Machine Learning Engineer,Enterprise,Education,Singapore,Hybrid,Entry,8,PhD,0
518,AI Engineer,MNC,Healthcare,Singapore,Hybrid,Entry,11,Bachelor,0
519,Data Scientist,MNC,Education,India,Hybrid,Mid,2,PhD,1
520,Data Analyst,Startup,E-commerce,Singapore,Remote,Mid,6,Master,0
521,Data Scientist,MNC,Finance,UK,Hybrid,Mid,0,PhD,0
522,Data Analyst,Medium,E-commerce,USA,Hybrid,Mid,3,Master,1
523,Data Analyst,MNC,Finance,Australia,Hybrid,Mid,3,PhD,1
524,Machine Learning Engineer,Enterprise,Technology,Australia,Remote,Senior,13,Bachelor,0
525,Data Analyst,Enterprise,Technology,Canada,Onsite,Entry,6,PhD,0
526,AI Engineer,Startup,Healthcare,Singapore,Remote,Senior,5,Master,1
527,Data Engineer,Medium,Finance,India,Hybrid,Entry,9,Bachelor,1
528,Data Analyst,Medium,Finance,India,Onsite,Mid,14,Master,1
529,AI Engineer,Startup,E-commerce,Australia,Remote,Senior,12,PhD,0
530,Data Analyst,Startup,Technology,UK,Hybrid,Senior,13,Bachelor,0
531,Data Engineer,Enterprise,Healthcare,Germany,Hybrid,Senior,9,Bachelor,1
532,Data Analyst,Medium,Retail,USA,Remote,Mid,14,Bachelor,1
533,AI Engineer,Enterprise,Healthcare,Singapore,Remote,Senior,7,PhD,1
534,Data Scientist,MNC,Education,India,Remote,Mid,5,Bachelor,0
535,Data Scientist,Enterprise,Education,Singapore,Onsite,Mid,8,Master,1
536,Data Scientist,Enterprise,Technology,Singapore,Hybrid,Mid,6,PhD,0
537,Business Analyst,MNC,Retail,Australia,Remote,Mid,7,Master,0
538,Data Engineer,Enterprise,E-commerce,India,Remote,Entry,1,Bachelor,0
539,AI Engineer,Medium,Finance,Canada,Remote,Mid,3,PhD,1
540,Business Analyst,MNC,Healthcare,Germany,Onsite,Mid,1,Bachelor,0
541,AI Engineer,MNC,E-commerce,Canada,Onsite,Mid,8,Bachelor,0
542,Machine Learning Engineer,Medium,E-commerce,Singapore,Hybrid,Entry,7,Master,0
543,Data Analyst,Enterprise,Technology,Canada,Remote,Entry,13,PhD,1
544,Data Analyst,Startup,Education,India,Remote,Mid,3,PhD,1
545,Data Analyst,MNC,Technology,India,Remote,Senior,4,Bachelor,0
546,Data Engineer,MNC,Healthcare,Germany,Onsite,Mid,10,Master,1
547,Machine Learning Engineer,Startup,E-commerce,Canada,Onsite,Entry,1,Bachelor,1
548,Data Scientist,Medium,Technology,Australia,Hybrid,Entry,12,Master,0
549,Machine Learning Engineer,Startup,Healthcare,Singapore,Onsite,Mid,4,PhD,1
550,Data Scientist,Medium,Healthcare,UK,Remote,Entry,10,PhD,0
551,Data Scientist,MNC,Technology,Germany,Remote,Senior,2,PhD,1
552,Data Scientist,Medium,Healthcare,USA,Remote,Entry,10,PhD,1
553,Business Analyst,Enterprise,E-commerce,Singapore,Onsite,Mid,8,PhD,0
554,Business Analyst,MNC,E-commerce,UK,Onsite,Entry,5,PhD,0
555,Data Scientist,Startup,Education,Singapore,Onsite,Senior,1,PhD,1
556,Machine Learning Engineer,Startup,E-commerce,Australia,Onsite,Mid,13,Bachelor,1
557,Machine Learning Engineer,Enterprise,E-commerce,Australia,Onsite,Senior,5,Bachelor,1
558,Data Scientist,Enterprise,Healthcare,USA,Hybrid,Senior,10,Master,0
559,Business Analyst,Medium,Finance,UK,Remote,Senior,13,PhD,1
560,Data Scientist,MNC,Education,USA,Onsite,Entry,12,Bachelor,1
561,Business Analyst,Medium,Healthcare,Australia,Remote,Senior,10,Bachelor,0
562,AI Engineer,Enterprise,Technology,Singapore,Remote,Mid,5,PhD,1
563,Business Analyst,Startup,Technology,Germany,Hybrid,Mid,12,Bachelor,0
564,AI Engineer,Startup,Technology,USA,Remote,Mid,0,Master,1
565,Data Analyst,Enterprise,Finance,USA,Onsite,Senior,9,Master,0
566,Data Engineer,Enterprise,Technology,India,Remote,Mid,14,Master,1
567,Business Analyst,Startup,Retail,Australia,Remote,Entry,7,Master,1
568,Data Engineer,Startup,E-commerce,Singapore,Hybrid,Mid,13,PhD,1
569,Data Scientist,MNC,Education,India,Onsite,Mid,2,Master,1
570,Business Analyst,Medium,Healthcare,Australia,Remote,Senior,13,PhD,1
571,Machine Learning Engineer,MNC,Education,UK,Onsite,Mid,9,Bachelor,0
572,Business Analyst,Medium,Retail,Singapore,Hybrid,Mid,6,PhD,1
573,Business Analyst,MNC,Technology,USA,Hybrid,Senior,8,Master,0
574,Business Analyst,Enterprise,Education,UK,Hybrid,Senior,5,PhD,0
575,AI Engineer,Startup,Finance,India,Onsite,Mid,2,Bachelor,0
576,Data Analyst,MNC,Education,India,Remote,Entry,3,Bachelor,0
577,Data Analyst,Enterprise,Finance,USA,Hybrid,Mid,11,Bachelor,1
578,Data Analyst,Startup,Education,UK,Onsite,Mid,7,Master,1
579,Business Analyst,Startup,Healthcare,Canada,Remote,Entry,8,PhD,1
580,Business Analyst,MNC,Retail,Canada,Remote,Mid,7,Master,0
581,Data Engineer,Enterprise,Education,Australia,Hybrid,Mid,1,Bachelor,1
582,Data Engineer,Medium,E-commerce,USA,Remote,Senior,3,Master,0
583,Machine Learning Engineer,Enterprise,Technology,Canada,Hybrid,Entry,6,Bachelor,0
584,Data Analyst,Medium,Education,UK,Hybrid,Senior,13,Master,1
585,AI Engineer,Medium,Retail,Australia,Hybrid,Entry,10,Master,1
586,Business Analyst,Startup,E-commerce,USA,Hybrid,Mid,0,Bachelor,0
587,Data Scientist,Enterprise,Retail,India,Hybrid,Senior,5,Master,0
588,Data Analyst,Startup,Retail,USA,Hybrid,Senior,9,Bachelor,1
589,Machine Learning Engineer,Enterprise,E-commerce,UK,Hybrid,Senior,1,Bachelor,0
590,Data Engineer,Startup,Technology,USA,Onsite,Senior,1,PhD,0
591,Data Engineer,Enterprise,E-commerce,Germany,Onsite,Senior,5,Master,1
592,Data Scientist,Medium,Education,Singapore,Onsite,Entry,1,Bachelor,1
593,Data Engineer,Startup,Technology,India,Remote,Entry,1,Master,0
594,Data Analyst,Medium,Healthcare,India,Hybrid,Senior,8,PhD,0
595,Business Analyst,MNC,E-commerce,Germany,Onsite,Senior,11,Master,0
596,AI Engineer,Enterprise,Technology,Australia,Onsite,Entry,7,Master,1
597,Machine Learning Engineer,Enterprise,Technology,India,Onsite,Senior,4,Bachelor,1
598,Business Analyst,Startup,E-commerce,UK,Hybrid,Mid,1,Master,0
599,Business Analyst,Enterprise,Retail,Australia,Hybrid,Entry,14,Bachelor,0
600,Machine Learning Engineer,Medium,Education,Singapore,Onsite,Mid,3,PhD,0
601,AI Engineer,Medium,Finance,Canada,Onsite,Entry,11,Bachelor,0
602,Data Scientist,Enterprise,E-commerce,Canada,Hybrid,Entry,10,Bachelor,1
603,Data Scientist,Startup,Finance,Canada,Onsite,Mid,10,PhD,0
604,Machine Learning Engineer,Enterprise,Finance,Singapore,Remote,Entry,6,Bachelor,1
605,Data Scientist,Startup,Finance,Singapore,Hybrid,Senior,13,Bachelor,0
606,Business Analyst,Startup,Education,Germany,Hybrid,Entry,9,Master,1
607,Data Analyst,Medium,Healthcare,USA,Remote,Mid,1,Master,0
608,Business Analyst,MNC,Technology,Singapore,Onsite,Senior,8,Bachelor,1
609,Machine Learning Engineer,Startup,Technology,Australia,Hybrid,Entry,11,Master,1
610,Machine Learning Engineer,Startup,Education,India,Onsite,Entry,4,PhD,0
611,Data Analyst,Startup,Technology,USA,Remote,Senior,13,Master,1
612,Data Scientist,Startup,Retail,Germany,Onsite,Senior,2,Bachelor,1
613,Data Scientist,Medium,Technology,USA,Hybrid,Senior,9,Bachelor,1
614,Data Engineer,MNC,Healthcare,Singapore,Remote,Entry,2,Master,0
615,Data Analyst,MNC,Technology,Australia,Hybrid,Mid,0,Master,1
616,Data Analyst,Startup,Finance,Canada,Hybrid,Senior,3,PhD,1
617,Data Analyst,Medium,Finance,Singapore,Remote,Senior,14,PhD,1
618,AI Engineer,MNC,Finance,UK,Hybrid,Senior,8,Master,0
619,Business Analyst,Enterprise,E-commerce,Australia,Onsite,Senior,12,Master,1
620,Data Engineer,Medium,E-commerce,USA,Hybrid,Entry,12,PhD,0
621,Data Engineer,Medium,Healthcare,India,Remote,Entry,11,PhD,1
622,Data Engineer,Startup,E-commerce,Australia,Remote,Entry,8,Bachelor,0
623,Data Engineer,Enterprise,Retail,Germany,Remote,Mid,5,PhD,0
624,Data Analyst,Enterprise,Retail,UK,Hybrid,Senior,3,Bachelor,1
625,Data Analyst,Startup,Technology,UK,Hybrid,Entry,9,Master,0
626,Data Engineer,MNC,Healthcare,India,Remote,Senior,2,Bachelor,1
627,Business Analyst,Enterprise,Retail,UK,Onsite,Entry,1,Master,1
628,Data Analyst,Startup,Education,Canada,Hybrid,Entry,8,PhD,1
629,Data Scientist,Medium,Technology,UK,Hybrid,Senior,1,PhD,0
630,Business Analyst,Startup,Finance,Australia,Hybrid,Entry,10,Master,0
631,Data Analyst,Enterprise,Education,Singapore,Onsite,Mid,7,Master,1
632,AI Engineer,Startup,Healthcare,India,Remote,Senior,6,Master,0
633,Data Engineer,MNC,Technology,Australia,Onsite,Entry,1,Bachelor,0
634,Machine Learning Engineer,Enterprise,E-commerce,Canada,Onsite,Entry,8,PhD,1
635,Data Analyst,MNC,Technology,Germany,Onsite,Mid,10,Bachelor,1
636,Data Engineer,Startup,Education,USA,Hybrid,Senior,12,Bachelor,0
637,Data Analyst,MNC,Technology,India,Remote,Mid,9,Master,0
638,AI Engineer,Startup,Technology,Singapore,Hybrid,Senior,3,PhD,0
639,Data Engineer,Startup,Technology,Canada,Remote,Mid,5,Master,0
640,Data Scientist,Enterprise,E-commerce,Germany,Hybrid,Mid,14,PhD,1
641,AI Engineer,Startup,E-commerce,India,Onsite,Entry,10,PhD,0
642,Machine Learning Engineer,MNC,Healthcare,India,Onsite,Senior,4,PhD,0
643,Data Engineer,Startup,Finance,Australia,Hybrid,Senior,8,Master,0
644,AI Engineer,Enterprise,Retail,UK,Hybrid,Mid,1,Master,0
645,Data Engineer,Medium,E-commerce,Germany,Onsite,Entry,7,Bachelor,0
646,Machine Learning Engineer,Medium,Retail,Germany,Onsite,Entry,11,Bachelor,1
647,AI Engineer,Enterprise,E-commerce,Australia,Onsite,Entry,11,Master,1
648,Data Scientist,Startup,Healthcare,USA,Hybrid,Entry,12,Master,0
649,Data Scientist,Medium,Finance,India,Onsite,Entry,7,Bachelor,0
650,Data Engineer,Medium,Education,India,Hybrid,Senior,14,Bachelor,0
651,Business Analyst,Enterprise,Finance,India,Remote,Senior,5,PhD,1
652,Machine Learning Engineer,MNC,E-commerce,Germany,Remote,Mid,13,PhD,1
653,Machine Learning Engineer,MNC,Retail,Germany,Hybrid,Senior,2,PhD,0
654,Business Analyst,Startup,Technology,Singapore,Onsite,Entry,13,Master,0
655,Machine Learning Engineer,Medium,E-commerce,UK,Hybrid,Senior,12,PhD,1
656,Data Analyst,Enterprise,Retail,India,Onsite,Entry,14,Bachelor,1
657,AI Engineer,Startup,Education,Australia,Hybrid,Senior,8,Bachelor,0
